Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
3,29709,,29709,,29709,Siddhartha Jonnalagadda,,Data Science,W266,005,A,Letter Grade,A,Nlp Deep Learning
4,29709,,29709,,29709,Siddhartha Jonnalagadda,,Data Science,W266,005,A,Letter Grade,A-,Nlp Deep Learning
4,29763,,29763,,29763,Peter Grabowski,,Data Science,W266,097,A,Letter Grade,A,Nlp Deep Learning
4,29763,,29763,,29763,Peter Grabowski,,Data Science,W266,097,A,Letter Grade,A-,Nlp Deep Learning
5,29763,,29763,,29763,Peter Grabowski,,Data Science,W266,097,B,Letter Grade,B+,Nlp Deep Learning
3,29763,,29763,,29763,Peter Grabowski,,Data Science,W266,097,B,Letter Grade,B,Nlp Deep Learning
5,29764,,29764,,29764,Joachim Rahmfeld,,Data Science,W266,098,A,Letter Grade,A,Nlp Deep Learning
8,29764,,29764,,29764,Joachim Rahmfeld,,Data Science,W266,098,A,Letter Grade,A-,Nlp Deep Learning
1,29764,,29764,,29764,Joachim Rahmfeld,,Data Science,W266,098,B,Letter Grade,B,Nlp Deep Learning
3,29764,,29764,,29764,Joachim Rahmfeld,,Data Science,W266,098,Credit,Non-Letter Grade,Satisfactory,Nlp Deep Learning
1,33021,,33021,,33021,Zachary Alexander,,Data Science,W266,099,A,Letter Grade,A,Nlp Deep Learning
4,33021,,33021,,33021,Zachary Alexander,,Data Science,W266,099,A,Letter Grade,A-,Nlp Deep Learning
2,33021,,33021,,33021,Zachary Alexander,,Data Science,W266,099,B,Letter Grade,B+,Nlp Deep Learning
1,33021,,33021,,33021,Zachary Alexander,,Data Science,W266,099,F,Letter Grade,F,Nlp Deep Learning
4,33021,,33021,,33021,Zachary Alexander,,Data Science,W266,099,Credit,Non-Letter Grade,Satisfactory,Nlp Deep Learning
5,29639,,29639,,29639,Jeffrey Yau,,Data Science,W271,001,A,Letter Grade,A,Adv Data Sci Stats
3,29639,,29639,,29639,Jeffrey Yau,,Data Science,W271,001,A,Letter Grade,A-,Adv Data Sci Stats
2,29639,,29639,,29639,Jeffrey Yau,,Data Science,W271,001,B,Letter Grade,B+,Adv Data Sci Stats
1,29639,,29639,,29639,Jeffrey Yau,,Data Science,W271,001,B,Letter Grade,B,Adv Data Sci Stats
1,29639,,29639,,29639,Jeffrey Yau,,Data Science,W271,001,B,Letter Grade,B-,Adv Data Sci Stats
13,29640,,29640,,29640,Gerard Kelly,,Data Science,W271,002,A,Letter Grade,A,Adv Data Sci Stats
2,29640,,29640,,29640,Gerard Kelly,,Data Science,W271,002,A,Letter Grade,A-,Adv Data Sci Stats
4,33106,,33106,,33106,Margarita Boenig-Liptsin,,"Data Science, Undergraduate",4AC,001,A,Letter Grade,A+,Data And Justice
20,33106,,33106,,33106,Margarita Boenig-Liptsin,,"Data Science, Undergraduate",4AC,001,A,Letter Grade,A,Data And Justice
9,33106,,33106,,33106,Margarita Boenig-Liptsin,,"Data Science, Undergraduate",4AC,001,A,Letter Grade,A-,Data And Justice
2,33106,,33106,,33106,Margarita Boenig-Liptsin,,"Data Science, Undergraduate",4AC,001,B,Letter Grade,B+,Data And Justice
1,33106,,33106,,33106,Margarita Boenig-Liptsin,,"Data Science, Undergraduate",4AC,001,B,Letter Grade,B,Data And Justice
1,33106,,33106,,33106,Margarita Boenig-Liptsin,,"Data Science, Undergraduate",4AC,001,C,Letter Grade,C+,Data And Justice
1,33106,,33106,,33106,Margarita Boenig-Liptsin,,"Data Science, Undergraduate",4AC,001,C,Letter Grade,C,Data And Justice
1,33106,,33106,,33106,Margarita Boenig-Liptsin,,"Data Science, Undergraduate",4AC,001,D,Letter Grade,D,Data And Justice
4,33106,,33106,,33106,Margarita Boenig-Liptsin,,"Data Science, Undergraduate",4AC,001,Credit,Non-Letter Grade,Pass,Data And Justice
2,33106,,33106,,33106,Margarita Boenig-Liptsin,,"Data Science, Undergraduate",4AC,001,No Credit,Non-Letter Grade,Not Pass,Data And Justice
45,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,A,Letter Grade,A+,Foundation Data Sci
265,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,A,Letter Grade,A,Foundation Data Sci
193,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,A,Letter Grade,A-,Foundation Data Sci
121,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,B,Letter Grade,B+,Foundation Data Sci
120,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,B,Letter Grade,B,Foundation Data Sci
54,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,B,Letter Grade,B-,Foundation Data Sci
32,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,C,Letter Grade,C+,Foundation Data Sci
33,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,C,Letter Grade,C,Foundation Data Sci
7,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,C,Letter Grade,C-,Foundation Data Sci
4,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,F,Letter Grade,F,Foundation Data Sci
397,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,Credit,Non-Letter Grade,Pass,Foundation Data Sci
19,31157,,31157,,31157,Babak Ayazifar; Tamara Vilaythong; Sam Wu; Ananya Krishnan; Shiyun Shen; Angela Zhou; Swupnil Sahai; Ellen Persson,,"Data Science, Undergraduate",C8,001,No Credit,Non-Letter Grade,Not Pass,Foundation Data Sci
3,27083,,27083,,27083,Adam Anderson,,"Data Science, Undergraduate",88,001,A,Letter Grade,A,Data Sci Connector
1,27083,,27083,,27083,Adam Anderson,,"Data Science, Undergraduate",88,001,Credit,Non-Letter Grade,Pass,Data Sci Connector
3,27092,,27092,,27092,Dennis Feehan,,"Data Science, Undergraduate",88,002,A,Letter Grade,A,Data Sci Connector
10,27092,,27092,,27092,Dennis Feehan,,"Data Science, Undergraduate",88,002,A,Letter Grade,A-,Data Sci Connector
2,27092,,27092,,27092,Dennis Feehan,,"Data Science, Undergraduate",88,002,B,Letter Grade,B+,Data Sci Connector
1,27092,,27092,,27092,Dennis Feehan,,"Data Science, Undergraduate",88,002,B,Letter Grade,B,Data Sci Connector
3,27092,,27092,,27092,Dennis Feehan,,"Data Science, Undergraduate",88,002,Credit,Non-Letter Grade,Pass,Data Sci Connector
1,27092,,27092,,27092,Dennis Feehan,,"Data Science, Undergraduate",88,002,No Credit,Non-Letter Grade,Not Pass,Data Sci Connector
2,33109,,33109,,33109,Matthew Van Dusen,,"Data Science, Undergraduate",88E,001,A,Letter Grade,A+,Economic Models
18,33109,,33109,,33109,Matthew Van Dusen,,"Data Science, Undergraduate",88E,001,A,Letter Grade,A,Economic Models
8,33109,,33109,,33109,Matthew Van Dusen,,"Data Science, Undergraduate",88E,001,A,Letter Grade,A-,Economic Models
1,33109,,33109,,33109,Matthew Van Dusen,,"Data Science, Undergraduate",88E,001,B,Letter Grade,B+,Economic Models
5,33109,,33109,,33109,Matthew Van Dusen,,"Data Science, Undergraduate",88E,001,B,Letter Grade,B,Economic Models
1,33109,,33109,,33109,Matthew Van Dusen,,"Data Science, Undergraduate",88E,001,C,Letter Grade,C,Economic Models
36,33109,,33109,,33109,Matthew Van Dusen,,"Data Science, Undergraduate",88E,001,Credit,Non-Letter Grade,Pass,Economic Models
1,33109,,33109,,33109,Matthew Van Dusen,,"Data Science, Undergraduate",88E,001,Credit,Non-Letter Grade,Satisfactory,Economic Models
3,33626,,33626,,33626,Joshua Hug; Suraj Rampure,,"Data Science, Undergraduate",94,001,A,Letter Grade,A+,Topics Data Science
11,33626,,33626,,33626,Joshua Hug; Suraj Rampure,,"Data Science, Undergraduate",94,001,A,Letter Grade,A,Topics Data Science
1,33626,,33626,,33626,Joshua Hug; Suraj Rampure,,"Data Science, Undergraduate",94,001,A,Letter Grade,A-,Topics Data Science
3,33626,,33626,,33626,Joshua Hug; Suraj Rampure,,"Data Science, Undergraduate",94,001,Credit,Non-Letter Grade,Pass,Topics Data Science
1,33626,,33626,,33626,Joshua Hug; Suraj Rampure,,"Data Science, Undergraduate",94,001,No Credit,Non-Letter Grade,Not Pass,Topics Data Science
31,31296,,31296,,31296,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C100,001,A,Letter Grade,A+,Princ&Tech Data Sci
284,31296,,31296,,31296,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C100,001,A,Letter Grade,A,Princ&Tech Data Sci
173,31296,,31296,,31296,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C100,001,A,Letter Grade,A-,Princ&Tech Data Sci
93,31296,,31296,,31296,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C100,001,B,Letter Grade,B+,Princ&Tech Data Sci
38,31296,,31296,,31296,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C100,001,B,Letter Grade,B,Princ&Tech Data Sci
37,31296,,31296,,31296,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C100,001,B,Letter Grade,B-,Princ&Tech Data Sci
2,31296,,31296,,31296,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C100,001,C,Letter Grade,C+,Princ&Tech Data Sci
3,31296,,31296,,31296,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C100,001,C,Letter Grade,C,Princ&Tech Data Sci
2,31296,,31296,,31296,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C100,001,F,Letter Grade,F,Princ&Tech Data Sci
319,31296,,31296,,31296,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C100,001,Credit,Non-Letter Grade,Pass,Princ&Tech Data Sci
5,31296,,31296,,31296,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C100,001,No Credit,Non-Letter Grade,Not Pass,Princ&Tech Data Sci
9,31428,,31428,,31428,Yan Shuo Tan; Ramesh Sridharan,,"Data Science, Undergraduate",C102,001,A,Letter Grade,A+,Data Inf Dec
75,31428,,31428,,31428,Yan Shuo Tan; Ramesh Sridharan,,"Data Science, Undergraduate",C102,001,A,Letter Grade,A,Data Inf Dec
11,31428,,31428,,31428,Yan Shuo Tan; Ramesh Sridharan,,"Data Science, Undergraduate",C102,001,A,Letter Grade,A-,Data Inf Dec
8,31428,,31428,,31428,Yan Shuo Tan; Ramesh Sridharan,,"Data Science, Undergraduate",C102,001,B,Letter Grade,B+,Data Inf Dec
3,31428,,31428,,31428,Yan Shuo Tan; Ramesh Sridharan,,"Data Science, Undergraduate",C102,001,B,Letter Grade,B,Data Inf Dec
3,31428,,31428,,31428,Yan Shuo Tan; Ramesh Sridharan,,"Data Science, Undergraduate",C102,001,C,Letter Grade,C,Data Inf Dec
119,31428,,31428,,31428,Yan Shuo Tan; Ramesh Sridharan,,"Data Science, Undergraduate",C102,001,Credit,Non-Letter Grade,Pass,Data Inf Dec
11,31302,,31302,,31302,Ari Edmundson,,"Data Science, Undergraduate",C104,001,A,Letter Grade,A+,Ethics Of Data
49,31302,,31302,,31302,Ari Edmundson,,"Data Science, Undergraduate",C104,001,A,Letter Grade,A,Ethics Of Data
37,31302,,31302,,31302,Ari Edmundson,,"Data Science, Undergraduate",C104,001,A,Letter Grade,A-,Ethics Of Data
18,31302,,31302,,31302,Ari Edmundson,,"Data Science, Undergraduate",C104,001,B,Letter Grade,B+,Ethics Of Data
12,31302,,31302,,31302,Ari Edmundson,,"Data Science, Undergraduate",C104,001,B,Letter Grade,B,Ethics Of Data
3,31302,,31302,,31302,Ari Edmundson,,"Data Science, Undergraduate",C104,001,B,Letter Grade,B-,Ethics Of Data
1,31302,,31302,,31302,Ari Edmundson,,"Data Science, Undergraduate",C104,001,C,Letter Grade,C+,Ethics Of Data
1,31302,,31302,,31302,Ari Edmundson,,"Data Science, Undergraduate",C104,001,C,Letter Grade,C,Ethics Of Data
1,31302,,31302,,31302,Ari Edmundson,,"Data Science, Undergraduate",C104,001,F,Letter Grade,F,Ethics Of Data
62,31302,,31302,,31302,Ari Edmundson,,"Data Science, Undergraduate",C104,001,Credit,Non-Letter Grade,Pass,Ethics Of Data
1,26902,,26902,,26902,Matthew Van Dusen,,"Data Science, Undergraduate",H195B,1,A,Letter Grade,A+,Data Science Honors
11,26902,,26902,,26902,Matthew Van Dusen,,"Data Science, Undergraduate",H195B,1,A,Letter Grade,A,Data Science Honors
12,26903,,26903,,26903,Deborah Nolan,,"Data Science, Undergraduate",197,1,Credit,Non-Letter Grade,Pass,Datasci Field Study
1,26903,,26903,,26903,Deborah Nolan,,"Data Science, Undergraduate",197,1,No Credit,Non-Letter Grade,Not Pass,Datasci Field Study
12,27198,,27198,,27198,David Harding; Abdoul Aziz Coulibaly,,"Data Science, Undergraduate",198,004,Credit,Non-Letter Grade,Pass,Directed Group Study
13,27199,,27199,,27199,Sylvia Guendelman; Coye Cheshire; Barbara Laraia; Julianna Deardorff,,"Data Science, Undergraduate",198,005,Credit,Non-Letter Grade,Pass,Directed Group Study
27,27217,,27217,,27217,Deborah Nolan,,"Data Science, Undergraduate",198,006,Credit,Non-Letter Grade,Pass,Directed Group Study
140,33720,,33720,,33720,Swupnil Sahai,,"Data Science, Undergraduate",198,007,Credit,Non-Letter Grade,Pass,Directed Group Study
66,33721,,33721,,33721,Swupnil Sahai,,"Data Science, Undergraduate",198,008,Credit,Non-Letter Grade,Pass,Directed Group Study
27,33722,,33722,,33722,Andrew Bray,,"Data Science, Undergraduate",198,009,Credit,Non-Letter Grade,Pass,Directed Group Study
27,33723,,33723,,33723,Andrew Bray,,"Data Science, Undergraduate",198,010,Credit,Non-Letter Grade,Pass,Directed Group Study
8,33724,,33724,,33724,Anindita Adhikari,,"Data Science, Undergraduate",198,011,Credit,Non-Letter Grade,Pass,Directed Group Study
7,33725,,33725,,33725,Anindita Adhikari,,"Data Science, Undergraduate",198,012,Credit,Non-Letter Grade,Pass,Directed Group Study
14,33731,,33731,,33731,Anindita Adhikari,,"Data Science, Undergraduate",198,013,Credit,Non-Letter Grade,Pass,Directed Group Study
16,33732,,33732,,33732,Anindita Adhikari,,"Data Science, Undergraduate",198,014,Credit,Non-Letter Grade,Pass,Directed Group Study
7,33743,,33743,,33743,Deborah Nolan,,"Data Science, Undergraduate",198,015,Credit,Non-Letter Grade,Pass,Directed Group Study
16,33833,,33833,,33833,Deborah Nolan; Tianran Li; Varun Mittal; Kyle Kishimoto,,"Data Science, Undergraduate",198,016,Credit,Non-Letter Grade,Pass,Directed Group Study
4,33833,,33833,,33833,Deborah Nolan; Tianran Li; Varun Mittal; Kyle Kishimoto,,"Data Science, Undergraduate",198,016,No Credit,Non-Letter Grade,Not Pass,Directed Group Study
4,33864,,33864,,33864,Deborah Nolan,,"Data Science, Undergraduate",199,001,Credit,Non-Letter Grade,Pass,Superv Indep Study
3,31299,,31299,,31299,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C200,001,A,Letter Grade,A+,Princ&Tech Data Sci
22,31299,,31299,,31299,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C200,001,A,Letter Grade,A,Princ&Tech Data Sci
9,31299,,31299,,31299,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C200,001,A,Letter Grade,A-,Princ&Tech Data Sci
3,31299,,31299,,31299,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C200,001,B,Letter Grade,B,Princ&Tech Data Sci
1,31299,,31299,,31299,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C200,001,B,Letter Grade,B-,Princ&Tech Data Sci
13,31299,,31299,,31299,Andrew Bray; Joseph Gonzalez; Ishaan Srivastava; Kunal Agarwal,,"Data Science, Undergraduate",C200,001,Credit,Non-Letter Grade,Satisfactory,Princ&Tech Data Sci
2,33843,,33843,,33843,Yinan Zhang,,"Data Science, Undergraduate",C200,002,A,Letter Grade,A+,Princ&Tech Data Sci
4,33843,,33843,,33843,Yinan Zhang,,"Data Science, Undergraduate",C200,002,A,Letter Grade,A,Princ&Tech Data Sci
1,24424,,24424,,24424,Ellen Langer; Joshua Goldstein; Felipe Menares Salas; Sakshina Bhatt; Payal Hathi; Andrew Atkinson,,Demography,C175,001,A,Letter Grade,A+,Econ Demography
4,24424,,24424,,24424,Ellen Langer; Joshua Goldstein; Felipe Menares Salas; Sakshina Bhatt; Payal Hathi; Andrew Atkinson,,Demography,C175,001,A,Letter Grade,A,Econ Demography
7,24424,,24424,,24424,Ellen Langer; Joshua Goldstein; Felipe Menares Salas; Sakshina Bhatt; Payal Hathi; Andrew Atkinson,,Demography,C175,001,A,Letter Grade,A-,Econ Demography
4,24424,,24424,,24424,Ellen Langer; Joshua Goldstein; Felipe Menares Salas; Sakshina Bhatt; Payal Hathi; Andrew Atkinson,,Demography,C175,001,B,Letter Grade,B+,Econ Demography
6,24424,,24424,,24424,Ellen Langer; Joshua Goldstein; Felipe Menares Salas; Sakshina Bhatt; Payal Hathi; Andrew Atkinson,,Demography,C175,001,B,Letter Grade,B,Econ Demography
2,24424,,24424,,24424,Ellen Langer; Joshua Goldstein; Felipe Menares Salas; Sakshina Bhatt; Payal Hathi; Andrew Atkinson,,Demography,C175,001,B,Letter Grade,B-,Econ Demography
1,24424,,24424,,24424,Ellen Langer; Joshua Goldstein; Felipe Menares Salas; Sakshina Bhatt; Payal Hathi; Andrew Atkinson,,Demography,C175,001,F,Letter Grade,F,Econ Demography
31,24424,,24424,,24424,Ellen Langer; Joshua Goldstein; Felipe Menares Salas; Sakshina Bhatt; Payal Hathi; Andrew Atkinson,,Demography,C175,001,Credit,Non-Letter Grade,Pass,Econ Demography
2,24424,,24424,,24424,Ellen Langer; Joshua Goldstein; Felipe Menares Salas; Sakshina Bhatt; Payal Hathi; Andrew Atkinson,,Demography,C175,001,No Credit,Non-Letter Grade,Not Pass,Econ Demography
7,19771,,19771,,19771,Joshua Goldstein; Ayesha Mahmud,,Demography,260,001,A,Letter Grade,A,Spec Topic Sem
1,19771,,19771,,19771,Joshua Goldstein; Ayesha Mahmud,,Demography,260,001,Credit,Non-Letter Grade,Satisfactory,Spec Topic Sem
1,17431,,17431,,17431,Dennis Feehan,,Demography,298,001,A,Letter Grade,A,Directed Reading
2,17432,,17432,,17432,Joshua Goldstein,,Demography,298,002,A,Letter Grade,A,Directed Reading
1,17433,,17433,,17433,Jennifer Johnson-Hanks,,Demography,298,003,A,Letter Grade,A,Directed Reading
1,17434,,17434,,17434,Ayesha Mahmud,,Demography,298,004,A,Letter Grade,A,Directed Reading
1,33681,,33681,,33681,William Dow,,Demography,298,005,A,Letter Grade,A,Directed Reading
1,17435,,17435,,17435,Dennis Feehan,,Demography,299,001,A,Letter Grade,A,Directed Research
2,17436,,17436,,17436,Joshua Goldstein,,Demography,299,002,A,Letter Grade,A,Directed Research
1,17437,,17437,,17437,Jennifer Johnson-Hanks,,Demography,299,003,A,Letter Grade,A,Directed Research
1,18823,,18823,,18823,Joshua Goldstein,,Demography,602,002,Credit,Non-Letter Grade,Satisfactory,Ind St For Doct Stu
23,28888,,28888,,28888,Yim Lee Au; Effie Jia,,Design Innovation,10,1,A,Letter Grade,A+,Discovering Design
16,28888,,28888,,28888,Yim Lee Au; Effie Jia,,Design Innovation,10,1,A,Letter Grade,A,Discovering Design
11,28888,,28888,,28888,Yim Lee Au; Effie Jia,,Design Innovation,10,1,A,Letter Grade,A-,Discovering Design
1,28888,,28888,,28888,Yim Lee Au; Effie Jia,,Design Innovation,10,1,B,Letter Grade,B+,Discovering Design
6,28888,,28888,,28888,Yim Lee Au; Effie Jia,,Design Innovation,10,1,Credit,Non-Letter Grade,Pass,Discovering Design
43,29201,,29201,,29201,Kosa Goucher-Lambert; Elisa Kwon,,Design Innovation,15,001,A,Letter Grade,A,Design Methodology
17,29201,,29201,,29201,Kosa Goucher-Lambert; Elisa Kwon,,Design Innovation,15,001,A,Letter Grade,A-,Design Methodology
3,29201,,29201,,29201,Kosa Goucher-Lambert; Elisa Kwon,,Design Innovation,15,001,B,Letter Grade,B+,Design Methodology
2,29201,,29201,,29201,Kosa Goucher-Lambert; Elisa Kwon,,Design Innovation,15,001,Credit,Non-Letter Grade,Pass,Design Methodology
22,28567,,28567,,28567,Justin Rheinfrank,,Design Innovation,21,1,A,Letter Grade,A+,Vis Comm & Sketch
7,28567,,28567,,28567,Justin Rheinfrank,,Design Innovation,21,1,A,Letter Grade,A,Vis Comm & Sketch
1,28567,,28567,,28567,Justin Rheinfrank,,Design Innovation,21,1,Credit,Non-Letter Grade,Pass,Vis Comm & Sketch
1,28700,,28700,,28700,Christopher Myers; Tina Piracci,,Design Innovation,23,1,A,Letter Grade,A+,Creative Prog&Elec
9,28700,,28700,,28700,Christopher Myers; Tina Piracci,,Design Innovation,23,1,A,Letter Grade,A,Creative Prog&Elec
8,28700,,28700,,28700,Christopher Myers; Tina Piracci,,Design Innovation,23,1,A,Letter Grade,A-,Creative Prog&Elec
1,28700,,28700,,28700,Christopher Myers; Tina Piracci,,Design Innovation,23,1,B,Letter Grade,B,Creative Prog&Elec
1,28700,,28700,,28700,Christopher Myers; Tina Piracci,,Design Innovation,23,1,B,Letter Grade,B-,Creative Prog&Elec
1,28700,,28700,,28700,Christopher Myers; Tina Piracci,,Design Innovation,23,1,Credit,Non-Letter Grade,Pass,Creative Prog&Elec
1,28700,,28700,,28700,Christopher Myers; Tina Piracci,,Design Innovation,23,1,Credit,Non-Letter Grade,Satisfactory,Creative Prog&Elec
9,29207,,29207,,29207,Jennifer Shirey,,Design Innovation,25,1,A,Letter Grade,A+,Ux Design
17,29207,,29207,,29207,Jennifer Shirey,,Design Innovation,25,1,A,Letter Grade,A,Ux Design
1,29207,,29207,,29207,Jennifer Shirey,,Design Innovation,25,1,A,Letter Grade,A-,Ux Design
1,29207,,29207,,29207,Jennifer Shirey,,Design Innovation,25,1,B,Letter Grade,B+,Ux Design
4,29207,,29207,,29207,Jennifer Shirey,,Design Innovation,25,1,Credit,Non-Letter Grade,Pass,Ux Design
66,28687,,28687,,28687,Amy Dinh,,Design Innovation,95,001,Credit,Non-Letter Grade,Pass,Lecture Series
3,28687,,28687,,28687,Amy Dinh,,Design Innovation,95,001,Credit,Non-Letter Grade,Satisfactory,Lecture Series
3,28687,,28687,,28687,Amy Dinh,,Design Innovation,95,001,No Credit,Non-Letter Grade,Not Pass,Lecture Series
50,28574,,28574,,28574,Ren Ng,,Design Innovation,98,1,Credit,Non-Letter Grade,Pass,Directed Group Stud
1,28574,,28574,,28574,Ren Ng,,Design Innovation,98,1,Credit,Non-Letter Grade,Satisfactory,Directed Group Stud
47,29319,,29319,,29319,Alice Agogino,,Design Innovation,98,2,Credit,Non-Letter Grade,Pass,Directed Group Stud
1,29319,,29319,,29319,Alice Agogino,,Design Innovation,98,2,Credit,Non-Letter Grade,Satisfactory,Directed Group Stud
20,29320,,29320,,29320,Adam Hutz,,Design Innovation,98,3,Credit,Non-Letter Grade,Pass,Directed Group Stud
5,15750,,15750,,15750,Alice Agogino; Vivek Rao,,Design Innovation,190,12,A,Letter Grade,A,Spec Topics Des Inv
1,29210,,29210,,29210,Hannah Stuart,,Design Innovation,190E,002,A,Letter Grade,A-,Spec Topics Des Inv
1,29210,,29210,,29210,Hannah Stuart,,Design Innovation,190E,002,B,Letter Grade,B+,Spec Topics Des Inv
36,28944,,28944,,28944,Ren Ng,,Design Innovation,198,1,Credit,Non-Letter Grade,Pass,Directed Group Stud
23,28573,,28573,,28573,Yim Lee Au,,Design Innovation,198,2,Credit,Non-Letter Grade,Pass,Directed Group Stud
27,28609,,28609,,28609,Joshua Hug,,Design Innovation,198,3,Credit,Non-Letter Grade,Pass,Directed Group Stud
20,28942,,28942,,28942,Bjorn Hartmann,,Design Innovation,198,4,Credit,Non-Letter Grade,Pass,Directed Group Stud
2,28942,,28942,,28942,Bjorn Hartmann,,Design Innovation,198,4,No Credit,Non-Letter Grade,Not Pass,Directed Group Stud
75,28943,,28943,,28943,Bjorn Hartmann,,Design Innovation,198,5,Credit,Non-Letter Grade,Pass,Directed Group Stud
1,28943,,28943,,28943,Bjorn Hartmann,,Design Innovation,198,5,Credit,Non-Letter Grade,Satisfactory,Directed Group Stud
2,28943,,28943,,28943,Bjorn Hartmann,,Design Innovation,198,5,No Credit,Non-Letter Grade,Not Pass,Directed Group Stud
8,28809,,28809,,28809,Bjorn Hartmann,,Design Innovation,199,1,Credit,Non-Letter Grade,Pass,Superv Indep Study
8,28810,,28810,,28810,Alice Agogino,,Design Innovation,199,2,Credit,Non-Letter Grade,Pass,Superv Indep Study
12,28811,,28811,,28811,Ren Ng,,Design Innovation,199,3,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,28949,,28949,,28949,Joshua Hug,,Design Innovation,199,4,Credit,Non-Letter Grade,Pass,Superv Indep Study
3,28950,,28950,,28950,Yim Lee Au,,Design Innovation,199,5,Credit,Non-Letter Grade,Pass,Superv Indep Study
9,28979,,28979,,28979,Adam Hutz,,Design Innovation,199,6,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,32444,,32444,,32444,Bjorn Hartmann; Kyle Steinfeld; Sabin Ciocan,,Design Innovation,201,001,A,Letter Grade,A+,Debates In Design
7,32444,,32444,,32444,Bjorn Hartmann; Kyle Steinfeld; Sabin Ciocan,,Design Innovation,201,001,A,Letter Grade,A,Debates In Design
