Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,10116,,10116,,10116,Britt Koskella,,Integrative Biology,199,024,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10128,,10128,,10128,Britt Koskella,,Integrative Biology,199,034,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,16179,,16179,,16179,Jose Pablo Vazquez-Medina,,Integrative Biology,199,37,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,16181,,16181,,16181,Caroline Williams,,Integrative Biology,199,38,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10700,,10700,,10700,Charles Marshall,,Integrative Biology,299,001,Credit,Non-Letter Grade,Satisfactory,Graduate Research
1,16078,,16078,,16078,Tyrone Hayes,,Integrative Biology,299,005,Credit,Non-Letter Grade,Satisfactory,Graduate Research
1,13702,,13702,,13702,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,A,Letter Grade,A,Soc Thry Cult Anlys
2,13702,,13702,,13702,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,A,Letter Grade,A-,Soc Thry Cult Anlys
3,13702,,13702,,13702,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,B,Letter Grade,B+,Soc Thry Cult Anlys
1,13702,,13702,,13702,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,B,Letter Grade,B,Soc Thry Cult Anlys
2,13702,,13702,,13702,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,B,Letter Grade,B-,Soc Thry Cult Anlys
2,13702,,13702,,13702,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,C,Letter Grade,C+,Soc Thry Cult Anlys
9,15250,,15250,,15250,Rakesh Bhandari,,Interdisciplinary Studies,100B,001,A,Letter Grade,A,Theory Self Identit
3,15250,,15250,,15250,Rakesh Bhandari,,Interdisciplinary Studies,100B,001,A,Letter Grade,A-,Theory Self Identit
1,15250,,15250,,15250,Rakesh Bhandari,,Interdisciplinary Studies,100B,001,B,Letter Grade,B+,Theory Self Identit
2,15250,,15250,,15250,Rakesh Bhandari,,Interdisciplinary Studies,100B,001,B,Letter Grade,B,Theory Self Identit
1,15250,,15250,,15250,Rakesh Bhandari,,Interdisciplinary Studies,100B,001,F,Letter Grade,F,Theory Self Identit
14,14210,,14210,,14210,Rakesh Bhandari,,Interdisciplinary Studies,100D,001,A,Letter Grade,A,Technol & Society
6,14210,,14210,,14210,Rakesh Bhandari,,Interdisciplinary Studies,100D,001,A,Letter Grade,A-,Technol & Society
3,14210,,14210,,14210,Rakesh Bhandari,,Interdisciplinary Studies,100D,001,B,Letter Grade,B+,Technol & Society
7,14210,,14210,,14210,Rakesh Bhandari,,Interdisciplinary Studies,100D,001,B,Letter Grade,B,Technol & Society
3,14210,,14210,,14210,Rakesh Bhandari,,Interdisciplinary Studies,100D,001,B,Letter Grade,B-,Technol & Society
1,14210,,14210,,14210,Rakesh Bhandari,,Interdisciplinary Studies,100D,001,C,Letter Grade,C+,Technol & Society
1,14210,,14210,,14210,Rakesh Bhandari,,Interdisciplinary Studies,100D,001,D,Letter Grade,D+,Technol & Society
1,14210,,14210,,14210,Rakesh Bhandari,,Interdisciplinary Studies,100D,001,F,Letter Grade,F,Technol & Society
9,14210,,14210,,14210,Rakesh Bhandari,,Interdisciplinary Studies,100D,001,Credit,Non-Letter Grade,Pass,Technol & Society
1,14210,,14210,,14210,Rakesh Bhandari,,Interdisciplinary Studies,100D,001,No Credit,Non-Letter Grade,Unsatisfactory,Technol & Society
5,14209,,14209,,14209,Amm Quamruzzaman,,Interdisciplinary Studies,100E,001,A,Letter Grade,A-,Globlzatn & Rights
4,14209,,14209,,14209,Amm Quamruzzaman,,Interdisciplinary Studies,100E,001,B,Letter Grade,B+,Globlzatn & Rights
1,14209,,14209,,14209,Amm Quamruzzaman,,Interdisciplinary Studies,100E,001,B,Letter Grade,B,Globlzatn & Rights
3,14209,,14209,,14209,Amm Quamruzzaman,,Interdisciplinary Studies,100E,001,B,Letter Grade,B-,Globlzatn & Rights
1,14209,,14209,,14209,Amm Quamruzzaman,,Interdisciplinary Studies,100E,001,C,Letter Grade,C+,Globlzatn & Rights
1,14209,,14209,,14209,Amm Quamruzzaman,,Interdisciplinary Studies,100E,001,C,Letter Grade,C,Globlzatn & Rights
3,14209,,14209,,14209,Amm Quamruzzaman,,Interdisciplinary Studies,100E,001,Credit,Non-Letter Grade,Pass,Globlzatn & Rights
1,11983,,11983,,11983,Fang Xu,,Interdisciplinary Studies,199,002,Credit,Non-Letter Grade,Pass,Superv Indep Study
4,14170,,14170,,14170,Chad Denton,,International & Area Stds,N45,001,A,Letter Grade,A,Survy World History
1,14170,,14170,,14170,Chad Denton,,International & Area Stds,N45,001,A,Letter Grade,A-,Survy World History
4,14170,,14170,,14170,Chad Denton,,International & Area Stds,N45,001,B,Letter Grade,B+,Survy World History
12,14170,,14170,,14170,Chad Denton,,International & Area Stds,N45,001,B,Letter Grade,B,Survy World History
2,14170,,14170,,14170,Chad Denton,,International & Area Stds,N45,001,B,Letter Grade,B-,Survy World History
3,14170,,14170,,14170,Chad Denton,,International & Area Stds,N45,001,C,Letter Grade,C+,Survy World History
2,14170,,14170,,14170,Chad Denton,,International & Area Stds,N45,001,C,Letter Grade,C,Survy World History
1,14170,,14170,,14170,Chad Denton,,International & Area Stds,N45,001,Credit,Non-Letter Grade,Pass,Survy World History
3,14312,,14312,,14312,Chad Denton,,International & Area Stds,N45,002,A,Letter Grade,A-,Survy World History
8,14312,,14312,,14312,Chad Denton,,International & Area Stds,N45,002,B,Letter Grade,B+,Survy World History
13,14312,,14312,,14312,Chad Denton,,International & Area Stds,N45,002,B,Letter Grade,B,Survy World History
2,14312,,14312,,14312,Chad Denton,,International & Area Stds,N45,002,C,Letter Grade,C+,Survy World History
2,14312,,14312,,14312,Chad Denton,,International & Area Stds,N45,002,C,Letter Grade,C,Survy World History
2,14312,,14312,,14312,Chad Denton,,International & Area Stds,N45,002,F,Letter Grade,F,Survy World History
1,14312,,14312,,14312,Chad Denton,,International & Area Stds,N45,002,Credit,Non-Letter Grade,Pass,Survy World History
1,14312,,14312,,14312,Chad Denton,,International & Area Stds,N45,002,No Credit,Non-Letter Grade,Not Pass,Survy World History
1,14525,,14525,,14525,James Sears; Jeffrey Perloff,,International & Area Stds,C118,001,A,Letter Grade,A,Intro Econometrics
1,14431,,14431,,14431,Joan Kask; Noam Schimmel,,International & Area Stds,120,002,A,Letter Grade,A+,Selected Topics
9,14431,,14431,,14431,Joan Kask; Noam Schimmel,,International & Area Stds,120,002,A,Letter Grade,A,Selected Topics
13,14431,,14431,,14431,Joan Kask; Noam Schimmel,,International & Area Stds,120,002,A,Letter Grade,A-,Selected Topics
4,14431,,14431,,14431,Joan Kask; Noam Schimmel,,International & Area Stds,120,002,B,Letter Grade,B+,Selected Topics
4,14431,,14431,,14431,Joan Kask; Noam Schimmel,,International & Area Stds,120,002,B,Letter Grade,B,Selected Topics
3,14431,,14431,,14431,Joan Kask; Noam Schimmel,,International & Area Stds,120,002,B,Letter Grade,B-,Selected Topics
1,14431,,14431,,14431,Joan Kask; Noam Schimmel,,International & Area Stds,120,002,C,Letter Grade,C,Selected Topics
1,14431,,14431,,14431,Joan Kask; Noam Schimmel,,International & Area Stds,120,002,F,Letter Grade,F,Selected Topics
4,14431,,14431,,14431,Joan Kask; Noam Schimmel,,International & Area Stds,120,002,Credit,Non-Letter Grade,Pass,Selected Topics
6,14119,,14119,,14119,Rakesh Bhandari,,International & Area Stds,150,001,A,Letter Grade,A,Adv Std In Ias
1,14119,,14119,,14119,Rakesh Bhandari,,International & Area Stds,150,001,B,Letter Grade,B+,Adv Std In Ias
1,14119,,14119,,14119,Rakesh Bhandari,,International & Area Stds,150,001,F,Letter Grade,F,Adv Std In Ias
1,15549,,15549,,15549,Samuel Evans,,International & Area Stds,C176,001,A,Letter Grade,A,Climate Change Economics
21,13070,,13070,,13070,Alan Karras; Breanne Tcheng; Joan Kask,,International & Area Stds,196,001,A,Letter Grade,A,Special Research
4,13070,,13070,,13070,Alan Karras; Breanne Tcheng; Joan Kask,,International & Area Stds,196,001,A,Letter Grade,A-,Special Research
1,13074,,13074,,13074,Breanne Tcheng; Joan Kask; Kelvin Lawrence,,International & Area Stds,196,002,A,Letter Grade,A+,Special Research
5,13074,,13074,,13074,Breanne Tcheng; Joan Kask; Kelvin Lawrence,,International & Area Stds,196,002,A,Letter Grade,A,Special Research
4,13074,,13074,,13074,Breanne Tcheng; Joan Kask; Kelvin Lawrence,,International & Area Stds,196,002,A,Letter Grade,A-,Special Research
2,13074,,13074,,13074,Breanne Tcheng; Joan Kask; Kelvin Lawrence,,International & Area Stds,196,002,B,Letter Grade,B+,Special Research
44,13074,,13074,,13074,Breanne Tcheng; Joan Kask; Kelvin Lawrence,,International & Area Stds,196,002,Credit,Non-Letter Grade,Pass,Special Research
6,13078,,13078,,13078,Breanne Tcheng; Dominic Janes; Joan Kask,,International & Area Stds,196,003,A,Letter Grade,A,Special Research
20,13078,,13078,,13078,Breanne Tcheng; Dominic Janes; Joan Kask,,International & Area Stds,196,003,A,Letter Grade,A-,Special Research
18,13078,,13078,,13078,Breanne Tcheng; Dominic Janes; Joan Kask,,International & Area Stds,196,003,B,Letter Grade,B+,Special Research
1,13078,,13078,,13078,Breanne Tcheng; Dominic Janes; Joan Kask,,International & Area Stds,196,003,B,Letter Grade,B,Special Research
41,13078,,13078,,13078,Breanne Tcheng; Dominic Janes; Joan Kask,,International & Area Stds,196,003,Credit,Non-Letter Grade,Pass,Special Research
2,13078,,13078,,13078,Breanne Tcheng; Dominic Janes; Joan Kask,,International & Area Stds,196,003,No Credit,Non-Letter Grade,Not Pass,Special Research
1,13072,,13072,,13072,Breanne Tcheng; Joan Kask; Michael Burtscher,,International & Area Stds,196,004,A,Letter Grade,A+,Special Research
3,13072,,13072,,13072,Breanne Tcheng; Joan Kask; Michael Burtscher,,International & Area Stds,196,004,A,Letter Grade,A,Special Research
1,13072,,13072,,13072,Breanne Tcheng; Joan Kask; Michael Burtscher,,International & Area Stds,196,004,A,Letter Grade,A-,Special Research
2,13072,,13072,,13072,Breanne Tcheng; Joan Kask; Michael Burtscher,,International & Area Stds,196,004,B,Letter Grade,B+,Special Research
20,13072,,13072,,13072,Breanne Tcheng; Joan Kask; Michael Burtscher,,International & Area Stds,196,004,Credit,Non-Letter Grade,Pass,Special Research
1,13072,,13072,,13072,Breanne Tcheng; Joan Kask; Michael Burtscher,,International & Area Stds,196,004,No Credit,Non-Letter Grade,Not Pass,Special Research
2,13073,,13073,,13073,Alan Karras; Breanne Tcheng; Joan Kask,,International & Area Stds,196,005,B,Letter Grade,B+,Special Research
5,13073,,13073,,13073,Alan Karras; Breanne Tcheng; Joan Kask,,International & Area Stds,196,005,B,Letter Grade,B,Special Research
1,13073,,13073,,13073,Alan Karras; Breanne Tcheng; Joan Kask,,International & Area Stds,196,005,Credit,Non-Letter Grade,Pass,Special Research
15,13075,,13075,,13075,Breanne Tcheng; Graham Price; Joan Kask,,International & Area Stds,196,006,A,Letter Grade,A,Special Research
2,13075,,13075,,13075,Breanne Tcheng; Graham Price; Joan Kask,,International & Area Stds,196,006,B,Letter Grade,B,Special Research
4,13075,,13075,,13075,Breanne Tcheng; Graham Price; Joan Kask,,International & Area Stds,196,006,Credit,Non-Letter Grade,Pass,Special Research
24,13071,,13071,,13071,Alan Karras; Breanne Tcheng; Joan Kask,,International & Area Stds,196,007,A,Letter Grade,A+,Special Research
1,13071,,13071,,13071,Alan Karras; Breanne Tcheng; Joan Kask,,International & Area Stds,196,007,A,Letter Grade,A,Special Research
3,13071,,13071,,13071,Alan Karras; Breanne Tcheng; Joan Kask,,International & Area Stds,196,007,Credit,Non-Letter Grade,Pass,Special Research
1,13071,,13071,,13071,Alan Karras; Breanne Tcheng; Joan Kask,,International & Area Stds,196,007,No Credit,Non-Letter Grade,Not Pass,Special Research
15,13077,,13077,,13077,Breanne Tcheng; Joan Kask; PuiFung Wong,,International & Area Stds,196,008,A,Letter Grade,A,Special Research
11,13077,,13077,,13077,Breanne Tcheng; Joan Kask; PuiFung Wong,,International & Area Stds,196,008,A,Letter Grade,A-,Special Research
1,13077,,13077,,13077,Breanne Tcheng; Joan Kask; PuiFung Wong,,International & Area Stds,196,008,B,Letter Grade,B+,Special Research
4,13077,,13077,,13077,Breanne Tcheng; Joan Kask; PuiFung Wong,,International & Area Stds,196,008,Credit,Non-Letter Grade,Pass,Special Research
1,16063,,16063,,16063,Wen-Hsing Yeh,,International & Area Stds,197,001,Credit,Non-Letter Grade,Satisfactory,Field Study
4,14503,,14503,,14503,Emily Rabiner; Giuliana Perco,,Italian Studies,1,001,A,Letter Grade,A,Elementary Italian
1,14503,,14503,,14503,Emily Rabiner; Giuliana Perco,,Italian Studies,1,001,A,Letter Grade,A-,Elementary Italian
6,14503,,14503,,14503,Emily Rabiner; Giuliana Perco,,Italian Studies,1,001,Credit,Non-Letter Grade,Pass,Elementary Italian
1,14504,,14504,,14504,Emily Rabiner; Giuliana Perco,,Italian Studies,2,001,Credit,Non-Letter Grade,Pass,Elementary Italian
2,14505,,14505,,14505,Emily Rabiner; Giuliana Perco,,Italian Studies,3,001,A,Letter Grade,A-,Interm Italian
2,15312,,15312,,15312,Kristen Keach; Mark Sandberg; Mia Fuller,,Italian Studies,R5B,001,A,Letter Grade,A,Reading & Comp
2,15312,,15312,,15312,Kristen Keach; Mark Sandberg; Mia Fuller,,Italian Studies,R5B,001,A,Letter Grade,A-,Reading & Comp
1,15312,,15312,,15312,Kristen Keach; Mark Sandberg; Mia Fuller,,Italian Studies,R5B,001,B,Letter Grade,B+,Reading & Comp
1,15312,,15312,,15312,Kristen Keach; Mark Sandberg; Mia Fuller,,Italian Studies,R5B,001,B,Letter Grade,B,Reading & Comp
1,15312,,15312,,15312,Kristen Keach; Mark Sandberg; Mia Fuller,,Italian Studies,R5B,001,B,Letter Grade,B-,Reading & Comp
1,15312,,15312,,15312,Kristen Keach; Mark Sandberg; Mia Fuller,,Italian Studies,R5B,001,C,Letter Grade,C,Reading & Comp
3,13703,,13703,,13703,Mia Fuller; Rachel Cook,,Italian Studies,R5B,002,A,Letter Grade,A,Reading & Comp
1,13703,,13703,,13703,Mia Fuller; Rachel Cook,,Italian Studies,R5B,002,A,Letter Grade,A-,Reading & Comp
3,13703,,13703,,13703,Mia Fuller; Rachel Cook,,Italian Studies,R5B,002,B,Letter Grade,B+,Reading & Comp
1,13703,,13703,,13703,Mia Fuller; Rachel Cook,,Italian Studies,R5B,002,B,Letter Grade,B,Reading & Comp
1,15332,,15332,,15332,Leslie Elwell,,Italian Studies,R5B,004,A,Letter Grade,A-,Reading & Comp
2,15332,,15332,,15332,Leslie Elwell,,Italian Studies,R5B,004,B,Letter Grade,B+,Reading & Comp
3,14507,,14507,,14507,Emily Rabiner; Giuliana Perco,,Italian Studies,11,001,A,Letter Grade,A+,Italian Conv I
1,14508,,14508,,14508,Emily Rabiner; Giuliana Perco,,Italian Studies,12,001,A,Letter Grade,A+,Adv Conv Ital
3,14508,,14508,,14508,Emily Rabiner; Giuliana Perco,,Italian Studies,12,001,A,Letter Grade,A,Adv Conv Ital
7,14501,,14501,,14501,Emily Rabiner; Giuliana Perco,,Italian Studies,N160,001,A,Letter Grade,A,"Ital Hist, Soc, Pol"
6,14501,,14501,,14501,Emily Rabiner; Giuliana Perco,,Italian Studies,N160,001,A,Letter Grade,A-,"Ital Hist, Soc, Pol"
1,14501,,14501,,14501,Emily Rabiner; Giuliana Perco,,Italian Studies,N160,001,B,Letter Grade,B+,"Ital Hist, Soc, Pol"
4,14501,,14501,,14501,Emily Rabiner; Giuliana Perco,,Italian Studies,N160,001,B,Letter Grade,B,"Ital Hist, Soc, Pol"
3,14501,,14501,,14501,Emily Rabiner; Giuliana Perco,,Italian Studies,N160,001,Credit,Non-Letter Grade,Pass,"Ital Hist, Soc, Pol"
1,12908,,12908,,12908,Barbara Spackman,,Italian Studies,N299,001,Credit,Non-Letter Grade,Satisfactory,Directed Research
1,13705,,13705,,13705,Yuko Okubo; -,,Japanese,1,001,A,Letter Grade,A,Elem Japan Intens
1,13705,,13705,,13705,Yuko Okubo; -,,Japanese,1,001,A,Letter Grade,A-,Elem Japan Intens
2,13705,,13705,,13705,Yuko Okubo; -,,Japanese,1,001,B,Letter Grade,B+,Elem Japan Intens
1,13705,,13705,,13705,Yuko Okubo; -,,Japanese,1,001,B,Letter Grade,B,Elem Japan Intens
1,13705,,13705,,13705,Yuko Okubo; -,,Japanese,1,001,C,Letter Grade,C,Elem Japan Intens
1,13705,,13705,,13705,Yuko Okubo; -,,Japanese,1,001,D,Letter Grade,D+,Elem Japan Intens
2,13705,,13705,,13705,Yuko Okubo; -,,Japanese,1,001,Credit,Non-Letter Grade,Pass,Elem Japan Intens
2,13705,,13705,,13705,Yuko Okubo; -,,Japanese,1,001,No Credit,Non-Letter Grade,Not Pass,Elem Japan Intens
6,13706,,13706,,13706,Ry Beville; -,,Japanese,7A,001,A,Letter Grade,A,Premod Japan Lit
1,13706,,13706,,13706,Ry Beville; -,,Japanese,7A,001,B,Letter Grade,B+,Premod Japan Lit
3,13708,,13708,,13708,Andrew Jones; Daryl Maude,,Japanese,7B,001,A,Letter Grade,A,Modern Japan Lit
1,13708,,13708,,13708,Andrew Jones; Daryl Maude,,Japanese,7B,001,D,Letter Grade,D,Modern Japan Lit
2,13710,,13710,,13710,Kayoko Imagawa; Yuriko Caltabiano,,Japanese,10,001,A,Letter Grade,A,Inter Japan Intens
1,13710,,13710,,13710,Kayoko Imagawa; Yuriko Caltabiano,,Japanese,10,001,A,Letter Grade,A-,Inter Japan Intens
1,13710,,13710,,13710,Kayoko Imagawa; Yuriko Caltabiano,,Japanese,10,001,Credit,Non-Letter Grade,Pass,Inter Japan Intens
4,15591,,15591,,15591,Mikiko Soga,,Japanese,80,001,A,Letter Grade,A+,Japanese Culture
14,15591,,15591,,15591,Mikiko Soga,,Japanese,80,001,A,Letter Grade,A,Japanese Culture
6,15591,,15591,,15591,Mikiko Soga,,Japanese,80,001,A,Letter Grade,A-,Japanese Culture
1,15591,,15591,,15591,Mikiko Soga,,Japanese,80,001,B,Letter Grade,B+,Japanese Culture
1,15591,,15591,,15591,Mikiko Soga,,Japanese,80,001,B,Letter Grade,B,Japanese Culture
1,15591,,15591,,15591,Mikiko Soga,,Japanese,80,001,F,Letter Grade,F,Japanese Culture
5,15591,,15591,,15591,Mikiko Soga,,Japanese,80,001,Credit,Non-Letter Grade,Pass,Japanese Culture
33,14914,,14914,,14914,Gary Moskowitz,,Journalism,100,001,A,Letter Grade,A,News Reporting
12,14914,,14914,,14914,Gary Moskowitz,,Journalism,100,001,A,Letter Grade,A-,News Reporting
2,14914,,14914,,14914,Gary Moskowitz,,Journalism,100,001,B,Letter Grade,B+,News Reporting
1,14914,,14914,,14914,Gary Moskowitz,,Journalism,100,001,B,Letter Grade,B,News Reporting
2,14914,,14914,,14914,Gary Moskowitz,,Journalism,100,001,F,Letter Grade,F,News Reporting
6,14921,,14921,,14921,Yumi Wilson,,Journalism,100,002,A,Letter Grade,A+,News Reporting
22,14921,,14921,,14921,Yumi Wilson,,Journalism,100,002,A,Letter Grade,A,News Reporting
2,14921,,14921,,14921,Yumi Wilson,,Journalism,100,002,A,Letter Grade,A-,News Reporting
1,14921,,14921,,14921,Yumi Wilson,,Journalism,100,002,B,Letter Grade,B+,News Reporting
1,14921,,14921,,14921,Yumi Wilson,,Journalism,100,002,B,Letter Grade,B-,News Reporting
1,14921,,14921,,14921,Yumi Wilson,,Journalism,100,002,C,Letter Grade,C-,News Reporting
7,14922,,14922,,14922,Yumi Wilson,,Journalism,100,003,A,Letter Grade,A+,News Reporting
12,14922,,14922,,14922,Yumi Wilson,,Journalism,100,003,A,Letter Grade,A,News Reporting
4,14922,,14922,,14922,Yumi Wilson,,Journalism,100,003,A,Letter Grade,A-,News Reporting
1,14922,,14922,,14922,Yumi Wilson,,Journalism,100,003,Credit,Non-Letter Grade,Pass,News Reporting
41,14915,,14915,,14915,Scot Tucker,,Journalism,110,001,A,Letter Grade,A,Intro To Multimedia
1,14915,,14915,,14915,Scot Tucker,,Journalism,110,001,A,Letter Grade,A-,Intro To Multimedia
1,14915,,14915,,14915,Scot Tucker,,Journalism,110,001,B,Letter Grade,B+,Intro To Multimedia
1,14915,,14915,,14915,Scot Tucker,,Journalism,110,001,B,Letter Grade,B-,Intro To Multimedia
1,14915,,14915,,14915,Scot Tucker,,Journalism,110,001,F,Letter Grade,F,Intro To Multimedia
2,14923,,14923,,14923,Lakshmi Eassey; -,,Journalism,110,002,A,Letter Grade,A+,Intro To Multimedia
20,14923,,14923,,14923,Lakshmi Eassey; -,,Journalism,110,002,A,Letter Grade,A,Intro To Multimedia
15,14923,,14923,,14923,Lakshmi Eassey; -,,Journalism,110,002,A,Letter Grade,A-,Intro To Multimedia
3,14923,,14923,,14923,Lakshmi Eassey; -,,Journalism,110,002,B,Letter Grade,B+,Intro To Multimedia
1,14923,,14923,,14923,Lakshmi Eassey; -,,Journalism,110,002,B,Letter Grade,B,Intro To Multimedia
2,14923,,14923,,14923,Lakshmi Eassey; -,,Journalism,110,002,B,Letter Grade,B-,Intro To Multimedia
1,14923,,14923,,14923,Lakshmi Eassey; -,,Journalism,110,002,C,Letter Grade,C,Intro To Multimedia
1,14923,,14923,,14923,Lakshmi Eassey; -,,Journalism,110,002,C,Letter Grade,C-,Intro To Multimedia
40,14924,,14924,,14924,Scot Tucker,,Journalism,110,003,A,Letter Grade,A,Intro To Multimedia
6,14924,,14924,,14924,Scot Tucker,,Journalism,110,003,A,Letter Grade,A-,Intro To Multimedia
5,14924,,14924,,14924,Scot Tucker,,Journalism,110,003,B,Letter Grade,B+,Intro To Multimedia
2,14924,,14924,,14924,Scot Tucker,,Journalism,110,003,B,Letter Grade,B,Intro To Multimedia
1,14924,,14924,,14924,Scot Tucker,,Journalism,110,003,C,Letter Grade,C+,Intro To Multimedia
1,14924,,14924,,14924,Scot Tucker,,Journalism,110,003,F,Letter Grade,F,Intro To Multimedia
2,14924,,14924,,14924,Scot Tucker,,Journalism,110,003,Credit,Non-Letter Grade,Pass,Intro To Multimedia
95,14916,,14916,,14916,Richard Koci Hernandez,,Journalism,111,001,A,Letter Grade,A+,Social Mdia Journ
1,14916,,14916,,14916,Richard Koci Hernandez,,Journalism,111,001,A,Letter Grade,A,Social Mdia Journ
2,14916,,14916,,14916,Richard Koci Hernandez,,Journalism,111,001,Credit,Non-Letter Grade,Pass,Social Mdia Journ
8,14917,,14917,,14917,Jeremy Rue,,Journalism,115,001,A,Letter Grade,A+,Adv Multimedia
42,14917,,14917,,14917,Jeremy Rue,,Journalism,115,001,A,Letter Grade,A,Adv Multimedia
9,14917,,14917,,14917,Jeremy Rue,,Journalism,115,001,A,Letter Grade,A-,Adv Multimedia
1,14917,,14917,,14917,Jeremy Rue,,Journalism,115,001,B,Letter Grade,B,Adv Multimedia
1,14917,,14917,,14917,Jeremy Rue,,Journalism,115,001,B,Letter Grade,B-,Adv Multimedia
22,14925,,14925,,14925,Thomas Peele,,Journalism,120,001,A,Letter Grade,A+,Invest Reporting
17,14925,,14925,,14925,Thomas Peele,,Journalism,120,001,A,Letter Grade,A,Invest Reporting
12,14925,,14925,,14925,Thomas Peele,,Journalism,120,001,A,Letter Grade,A-,Invest Reporting
4,14925,,14925,,14925,Thomas Peele,,Journalism,120,001,B,Letter Grade,B+,Invest Reporting
6,14925,,14925,,14925,Thomas Peele,,Journalism,120,001,B,Letter Grade,B,Invest Reporting
3,14925,,14925,,14925,Thomas Peele,,Journalism,120,001,B,Letter Grade,B-,Invest Reporting
4,14925,,14925,,14925,Thomas Peele,,Journalism,120,001,C,Letter Grade,C+,Invest Reporting
1,14925,,14925,,14925,Thomas Peele,,Journalism,120,001,C,Letter Grade,C,Invest Reporting
1,14925,,14925,,14925,Thomas Peele,,Journalism,120,001,C,Letter Grade,C-,Invest Reporting
68,14926,,14926,,14926,Richard Koci Hernandez,,Journalism,122,001,A,Letter Grade,A+,Future Of Vis Journ
1,14926,,14926,,14926,Richard Koci Hernandez,,Journalism,122,001,Credit,Non-Letter Grade,Pass,Future Of Vis Journ
2,14918,,14918,,14918,David Thigpen; Mark Schapiro,,Journalism,130,001,A,Letter Grade,A,Specialty Reporting
8,14918,,14918,,14918,David Thigpen; Mark Schapiro,,Journalism,130,001,A,Letter Grade,A-,Specialty Reporting
5,14918,,14918,,14918,David Thigpen; Mark Schapiro,,Journalism,130,001,B,Letter Grade,B+,Specialty Reporting
1,14918,,14918,,14918,David Thigpen; Mark Schapiro,,Journalism,130,001,B,Letter Grade,B,Specialty Reporting
1,14918,,14918,,14918,David Thigpen; Mark Schapiro,,Journalism,130,001,B,Letter Grade,B-,Specialty Reporting
1,14918,,14918,,14918,David Thigpen; Mark Schapiro,,Journalism,130,001,Credit,Non-Letter Grade,Satisfactory,Specialty Reporting
1,15886,,15886,,15886,David Thigpen; Ralph Jennings,,Journalism,130,002,A,Letter Grade,A,Specialty Reporting
7,15886,,15886,,15886,David Thigpen; Ralph Jennings,,Journalism,130,002,A,Letter Grade,A-,Specialty Reporting
4,14920,,14920,,14920,David Thigpen; Evelyn Nieves; -,,Journalism,134,001,A,Letter Grade,A,International Reprt
6,14920,,14920,,14920,David Thigpen; Evelyn Nieves; -,,Journalism,134,001,A,Letter Grade,A-,International Reprt
1,14920,,14920,,14920,David Thigpen; Evelyn Nieves; -,,Journalism,134,001,B,Letter Grade,B+,International Reprt
1,14920,,14920,,14920,David Thigpen; Evelyn Nieves; -,,Journalism,134,001,B,Letter Grade,B-,International Reprt
1,14920,,14920,,14920,David Thigpen; Evelyn Nieves; -,,Journalism,134,001,Credit,Non-Letter Grade,Pass,International Reprt
1,12431,,12431,,12431,Jeremy Rue,,Journalism,197,001,Credit,Non-Letter Grade,Pass,Field Study
1,15418,,15418,,15418,Ina Choi,,Korean,1A,001,A,Letter Grade,A+,Elementary Korean
2,15418,,15418,,15418,Ina Choi,,Korean,1A,001,A,Letter Grade,A,Elementary Korean
3,15418,,15418,,15418,Ina Choi,,Korean,1A,001,A,Letter Grade,A-,Elementary Korean
1,15418,,15418,,15418,Ina Choi,,Korean,1A,001,C,Letter Grade,C+,Elementary Korean
3,15418,,15418,,15418,Ina Choi,,Korean,1A,001,Credit,Non-Letter Grade,Pass,Elementary Korean
1,15418,,15418,,15418,Ina Choi,,Korean,1A,001,Credit,Non-Letter Grade,Satisfactory,Elementary Korean
1,15419,,15419,,15419,Jiyoon Lee,,Korean,1B,001,A,Letter Grade,A+,Elementary Korean
7,15419,,15419,,15419,Jiyoon Lee,,Korean,1B,001,A,Letter Grade,A,Elementary Korean
1,15419,,15419,,15419,Jiyoon Lee,,Korean,1B,001,A,Letter Grade,A-,Elementary Korean
1,15419,,15419,,15419,Jiyoon Lee,,Korean,1B,001,C,Letter Grade,C+,Elementary Korean
1,15593,,15593,,15593,Minsook Kim,,Korean,109,001,A,Letter Grade,A+,Popular Media
3,15593,,15593,,15593,Minsook Kim,,Korean,109,001,A,Letter Grade,A,Popular Media
1,15593,,15593,,15593,Minsook Kim,,Korean,109,001,Credit,Non-Letter Grade,Pass,Popular Media
3,13347,,13347,,13347,Sahoko Yui,,Landscape Arch & Env Plan,1,001,A,Letter Grade,A+,Draw Green Future
1,13347,,13347,,13347,Sahoko Yui,,Landscape Arch & Env Plan,1,001,A,Letter Grade,A,Draw Green Future
