Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
5,25829,,25829,,25829,Samuel Evans,,"Env Sci, Policy, & Mgmt",175L,002,Credit,Non-Letter Grade,Pass,Sen Res Lab Env Sci
1,25830,,25830,,25830,Jennifer Natali; Patina Mendez,,"Env Sci, Policy, & Mgmt",175L,003,A,Letter Grade,A,Sen Res Lab Env Sci
1,25831,,25831,,25831,Jose Pablo Vazquez-Medina,,"Env Sci, Policy, & Mgmt",175L,004,A,Letter Grade,A+,Sen Res Lab Env Sci
2,25832,,25832,,25832,Patina Mendez,,"Env Sci, Policy, & Mgmt",175L,005,A,Letter Grade,A,Sen Res Lab Env Sci
2,25832,,25832,,25832,Patina Mendez,,"Env Sci, Policy, & Mgmt",175L,005,A,Letter Grade,A-,Sen Res Lab Env Sci
3,25832,,25832,,25832,Patina Mendez,,"Env Sci, Policy, & Mgmt",175L,005,Credit,Non-Letter Grade,Pass,Sen Res Lab Env Sci
1,25833,,25833,,25833,Timothy Bowles,,"Env Sci, Policy, & Mgmt",175L,006,Credit,Non-Letter Grade,Pass,Sen Res Lab Env Sci
1,25834,,25834,,25834,Joshua Arnold; Patina Mendez,,"Env Sci, Policy, & Mgmt",175L,007,B,Letter Grade,B+,Sen Res Lab Env Sci
1,25834,,25834,,25834,Joshua Arnold; Patina Mendez,,"Env Sci, Policy, & Mgmt",175L,007,Credit,Non-Letter Grade,Pass,Sen Res Lab Env Sci
1,25835,,25835,,25835,Rosemary Gillespie,,"Env Sci, Policy, & Mgmt",175L,008,A,Letter Grade,A,Sen Res Lab Env Sci
1,25836,,25836,,25836,Scott Stephens,,"Env Sci, Policy, & Mgmt",175L,009,A,Letter Grade,A,Sen Res Lab Env Sci
1,25837,,25837,,25837,Mary Power,,"Env Sci, Policy, & Mgmt",175L,010,A,Letter Grade,A,Sen Res Lab Env Sci
1,25838,,25838,,25838,Mary Firestone,,"Env Sci, Policy, & Mgmt",175L,011,A,Letter Grade,A,Sen Res Lab Env Sci
1,25839,,25839,,25839,Michael Mascarenhas,,"Env Sci, Policy, & Mgmt",175L,012,A,Letter Grade,A+,Sen Res Lab Env Sci
1,25840,,25840,,25840,Ted Grantham,,"Env Sci, Policy, & Mgmt",175L,013,Credit,Non-Letter Grade,Pass,Sen Res Lab Env Sci
1,25841,,25841,,25841,Brent Mishler,,"Env Sci, Policy, & Mgmt",175L,014,A,Letter Grade,A,Sen Res Lab Env Sci
1,25842,,25842,,25842,Lynn Huntsinger,,"Env Sci, Policy, & Mgmt",175L,015,Credit,Non-Letter Grade,Pass,Sen Res Lab Env Sci
1,26136,,26136,,26136,Rachel Morello-Frosch,,"Env Sci, Policy, & Mgmt",H175L,001,Credit,Non-Letter Grade,Pass,Sen Res Lab Env Sci
1,26137,,26137,,26137,Kathryn De Master,,"Env Sci, Policy, & Mgmt",H175L,002,A,Letter Grade,A,Sen Res Lab Env Sci
6,26138,,26138,,26138,Samuel Evans,,"Env Sci, Policy, & Mgmt",H175L,003,A,Letter Grade,A,Sen Res Lab Env Sci
1,26139,,26139,,26139,Albert Ruhi Vidal,,"Env Sci, Policy, & Mgmt",H175L,004,A,Letter Grade,A,Sen Res Lab Env Sci
1,26140,,26140,,26140,Robert York,,"Env Sci, Policy, & Mgmt",H175L,005,Credit,Non-Letter Grade,Pass,Sen Res Lab Env Sci
2,26141,,26141,,26141,Patina Mendez,,"Env Sci, Policy, & Mgmt",H175L,006,A,Letter Grade,A,Sen Res Lab Env Sci
1,26142,,26142,,26142,John Balmes,,"Env Sci, Policy, & Mgmt",H175L,007,A,Letter Grade,A,Sen Res Lab Env Sci
1,26144,,26144,,26144,Krishna Niyogi,,"Env Sci, Policy, & Mgmt",H175L,009,A,Letter Grade,A,Sen Res Lab Env Sci
1,26145,,26145,,26145,Van Butsic,,"Env Sci, Policy, & Mgmt",H175L,010,A,Letter Grade,A,Sen Res Lab Env Sci
1,26423,,26423,,26423,Sofia Villas-Boas,,"Env Sci, Policy, & Mgmt",H175L,011,Credit,Non-Letter Grade,Pass,Sen Res Lab Env Sci
1,26424,,26424,,26424,Whendee Silver,,"Env Sci, Policy, & Mgmt",H175L,012,A,Letter Grade,A,Sen Res Lab Env Sci
1,26148,,26148,,26148,Allen Goldstein,,"Env Sci, Policy, & Mgmt",C180,001,A,Letter Grade,A-,Air Pollution
9,26148,,26148,,26148,Allen Goldstein,,"Env Sci, Policy, & Mgmt",C180,001,Credit,Non-Letter Grade,Pass,Air Pollution
1,26148,,26148,,26148,Allen Goldstein,,"Env Sci, Policy, & Mgmt",C180,001,No Credit,Non-Letter Grade,Not Pass,Air Pollution
11,26395,,26395,,26395,J Gilless; Matthew Potts,,"Env Sci, Policy, & Mgmt",183,001,A,Letter Grade,A,Forest Ecosyst Mgmt
17,26395,,26395,,26395,J Gilless; Matthew Potts,,"Env Sci, Policy, & Mgmt",183,001,Credit,Non-Letter Grade,Pass,Forest Ecosyst Mgmt
1,26395,,26395,,26395,J Gilless; Matthew Potts,,"Env Sci, Policy, & Mgmt",183,001,No Credit,Non-Letter Grade,Not Pass,Forest Ecosyst Mgmt
5,26154,,26154,,26154,Peter Hopkinson,,"Env Sci, Policy, & Mgmt",186,001,A,Letter Grade,A,Range Management
2,26154,,26154,,26154,Peter Hopkinson,,"Env Sci, Policy, & Mgmt",186,001,A,Letter Grade,A-,Range Management
15,26154,,26154,,26154,Peter Hopkinson,,"Env Sci, Policy, & Mgmt",186,001,Credit,Non-Letter Grade,Pass,Range Management
2,26154,,26154,,26154,Peter Hopkinson,,"Env Sci, Policy, & Mgmt",186,001,Credit,Non-Letter Grade,Satisfactory,Range Management
1,26154,,26154,,26154,Peter Hopkinson,,"Env Sci, Policy, & Mgmt",186,001,No Credit,Non-Letter Grade,Not Pass,Range Management
9,25906,,25906,,25906,Mark Tanouye,,"Env Sci, Policy, & Mgmt",194A,001,A,Letter Grade,A,Senior Seminr Crs
14,25906,,25906,,25906,Mark Tanouye,,"Env Sci, Policy, & Mgmt",194A,001,Credit,Non-Letter Grade,Pass,Senior Seminr Crs
8,25907,,25907,,25907,Adina Merenlender,,"Env Sci, Policy, & Mgmt",194A,002,A,Letter Grade,A,Senior Seminr Crs
14,25907,,25907,,25907,Adina Merenlender,,"Env Sci, Policy, & Mgmt",194A,002,Credit,Non-Letter Grade,Pass,Senior Seminr Crs
6,25908,,25908,,25908,Nancy Peluso,,"Env Sci, Policy, & Mgmt",194B,001,A,Letter Grade,A,Secapstone
18,25908,,25908,,25908,Nancy Peluso,,"Env Sci, Policy, & Mgmt",194B,001,Credit,Non-Letter Grade,Pass,Secapstone
11,25909,,25909,,25909,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",194B,002,A,Letter Grade,A+,Secapstone
9,25909,,25909,,25909,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",194B,002,A,Letter Grade,A,Secapstone
24,25909,,25909,,25909,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",194B,002,Credit,Non-Letter Grade,Pass,Secapstone
1,25257,,25257,,25257,Ignacio Chapela,,"Env Sci, Policy, & Mgmt",195,001,Credit,Non-Letter Grade,Pass,Senior Thesis
1,25258,,25258,,25258,Ian Wang,,"Env Sci, Policy, & Mgmt",195,002,A,Letter Grade,A,Senior Thesis
1,25259,,25259,,25259,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",195,003,A,Letter Grade,A+,Senior Thesis
1,25259,,25259,,25259,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",195,003,A,Letter Grade,A,Senior Thesis
1,25260,,25260,,25260,Justin Brashares,,"Env Sci, Policy, & Mgmt",195,004,A,Letter Grade,A+,Senior Thesis
1,25261,,25261,,25261,Eoin Brodie,,"Env Sci, Policy, & Mgmt",195,005,Credit,Non-Letter Grade,Pass,Senior Thesis
1,25262,,25262,,25262,Stephanie Carlson,,"Env Sci, Policy, & Mgmt",195,006,Credit,Non-Letter Grade,Pass,Senior Thesis
1,25263,,25263,,25263,Arthur Middleton,,"Env Sci, Policy, & Mgmt",195,007,A,Letter Grade,A,Senior Thesis
1,25264,,25264,,25264,Rosemary Gillespie,,"Env Sci, Policy, & Mgmt",195,008,A,Letter Grade,A+,Senior Thesis
1,25135,,25135,,25135,Steven Beissinger,,"Env Sci, Policy, & Mgmt",H196,009,A,Letter Grade,A,Honors Research
1,25137,,25137,,25137,Patina Mendez,,"Env Sci, Policy, & Mgmt",H196,011,A,Letter Grade,A,Honors Research
1,25140,,25140,,25140,Claudia Carr,,"Env Sci, Policy, & Mgmt",H196,014,A,Letter Grade,A+,Honors Research
1,25142,,25142,,25142,Ignacio Chapela,,"Env Sci, Policy, & Mgmt",H196,016,A,Letter Grade,A+,Honors Research
1,25142,,25142,,25142,Ignacio Chapela,,"Env Sci, Policy, & Mgmt",H196,016,Credit,Non-Letter Grade,Pass,Honors Research
1,25144,,25144,,25144,Richard Dodd,,"Env Sci, Policy, & Mgmt",H196,018,Credit,Non-Letter Grade,Pass,Honors Research
1,25145,,25145,,25145,Damian Elias,,"Env Sci, Policy, & Mgmt",H196,019,A,Letter Grade,A+,Honors Research
1,25145,,25145,,25145,Damian Elias,,"Env Sci, Policy, & Mgmt",H196,019,A,Letter Grade,A,Honors Research
1,25145,,25145,,25145,Damian Elias,,"Env Sci, Policy, & Mgmt",H196,019,Credit,Non-Letter Grade,Pass,Honors Research
2,25151,,25151,,25151,Rosemary Gillespie,,"Env Sci, Policy, & Mgmt",H196,025,A,Letter Grade,A,Honors Research
1,25152,,25152,,25152,Lynn Huntsinger,,"Env Sci, Policy, & Mgmt",H196,026,Credit,Non-Letter Grade,Pass,Honors Research
1,25153,,25153,,25153,Alastair Iles,,"Env Sci, Policy, & Mgmt",H196,027,Credit,Non-Letter Grade,Pass,Honors Research
1,25167,,25167,,25167,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",H196,041,A,Letter Grade,A+,Honors Research
2,25167,,25167,,25167,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",H196,041,A,Letter Grade,A,Honors Research
1,25169,,25169,,25169,Celine Pallud,,"Env Sci, Policy, & Mgmt",H196,043,Credit,Non-Letter Grade,Pass,Honors Research
1,25177,,25177,,25177,Scott Stephens,,"Env Sci, Policy, & Mgmt",H196,051,A,Letter Grade,A,Honors Research
1,25177,,25177,,25177,Scott Stephens,,"Env Sci, Policy, & Mgmt",H196,051,Credit,Non-Letter Grade,Pass,Honors Research
1,25181,,25181,,25181,Robert York,,"Env Sci, Policy, & Mgmt",H196,055,A,Letter Grade,A,Honors Research
1,25185,,25185,,25185,Erica Rosenblum,,"Env Sci, Policy, & Mgmt",H196,059,A,Letter Grade,A,Honors Research
1,25186,,25186,,25186,Neil Tsutsui,,"Env Sci, Policy, & Mgmt",H196,060,A,Letter Grade,A+,Honors Research
1,25186,,25186,,25186,Neil Tsutsui,,"Env Sci, Policy, & Mgmt",H196,060,Credit,Non-Letter Grade,Pass,Honors Research
1,25187,,25187,,25187,Lynn Huntsinger,,"Env Sci, Policy, & Mgmt",H196,061,A,Letter Grade,A+,Honors Research
1,25187,,25187,,25187,Lynn Huntsinger,,"Env Sci, Policy, & Mgmt",H196,061,Credit,Non-Letter Grade,Pass,Honors Research
1,25190,,25190,,25190,Mary Firestone,,"Env Sci, Policy, & Mgmt",H196,064,A,Letter Grade,A,Honors Research
1,25197,,25197,,25197,Van Butsic,,"Env Sci, Policy, & Mgmt",H196,071,Credit,Non-Letter Grade,Pass,Honors Research
1,25198,,25198,,25198,Michael Mascarenhas,,"Env Sci, Policy, & Mgmt",H196,072,Credit,Non-Letter Grade,Pass,Honors Research
1,26576,,26576,,26576,Timothy Bowles,,"Env Sci, Policy, & Mgmt",H196,076,A,Letter Grade,A,Honors Research
1,26579,,26579,,26579,Carl Boettiger,,"Env Sci, Policy, & Mgmt",H196,077,A,Letter Grade,A+,Honors Research
1,33818,,33818,,33818,Albert Ruhi Vidal,,"Env Sci, Policy, & Mgmt",H196,082,Credit,Non-Letter Grade,Pass,Honors Research
9,25464,,25464,,25464,Kathryn De Master,,"Env Sci, Policy, & Mgmt",197,001,Credit,Non-Letter Grade,Pass,Field Study
3,25465,,25465,,25465,Ignacio Chapela,,"Env Sci, Policy, & Mgmt",197,002,Credit,Non-Letter Grade,Pass,Field Study
1,25466,,25466,,25466,J Gilless,,"Env Sci, Policy, & Mgmt",197,003,Credit,Non-Letter Grade,Pass,Field Study
2,25467,,25467,,25467,Kenneth Worthy,,"Env Sci, Policy, & Mgmt",197,004,Credit,Non-Letter Grade,Pass,Field Study
3,25468,,25468,,25468,Michael Mascarenhas,,"Env Sci, Policy, & Mgmt",197,005,Credit,Non-Letter Grade,Pass,Field Study
1,25469,,25469,,25469,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",197,006,Credit,Non-Letter Grade,Pass,Field Study
1,25470,,25470,,25470,Arthur Middleton,,"Env Sci, Policy, & Mgmt",197,007,Credit,Non-Letter Grade,Pass,Field Study
2,25471,,25471,,25471,Dara O'Rourke,,"Env Sci, Policy, & Mgmt",197,008,Credit,Non-Letter Grade,Pass,Field Study
20,26158,,26158,,26158,Kenneth Worthy,,"Env Sci, Policy, & Mgmt",198,001,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,26158,,26158,,26158,Kenneth Worthy,,"Env Sci, Policy, & Mgmt",198,001,No Credit,Non-Letter Grade,Unsatisfactory,Directed Group Stdy
4,26159,,26159,,26159,Paolo D'Odorico,,"Env Sci, Policy, & Mgmt",198,002,Credit,Non-Letter Grade,Pass,Directed Group Stdy
7,26160,,26160,,26160,Lynn Huntsinger,,"Env Sci, Policy, & Mgmt",198,003,Credit,Non-Letter Grade,Pass,Directed Group Stdy
258,26161,,26161,,26161,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",198,004,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,26161,,26161,,26161,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",198,004,Credit,Non-Letter Grade,Satisfactory,Directed Group Stdy
7,26161,,26161,,26161,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",198,004,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
14,26162,,26162,,26162,Lynn Huntsinger,,"Env Sci, Policy, & Mgmt",198,005,Credit,Non-Letter Grade,Pass,Directed Group Stdy
18,25666,,25666,,25666,Erica Rosenblum,,"Env Sci, Policy, & Mgmt",198BC,001,Credit,Non-Letter Grade,Pass,Directed Group Stud
1,25666,,25666,,25666,Erica Rosenblum,,"Env Sci, Policy, & Mgmt",198BC,001,No Credit,Non-Letter Grade,Not Pass,Directed Group Stud
16,25668,,25668,,25668,Erica Rosenblum,,"Env Sci, Policy, & Mgmt",198BC,003,Credit,Non-Letter Grade,Pass,Directed Group Stud
13,25669,,25669,,25669,Erica Rosenblum,,"Env Sci, Policy, & Mgmt",198BC,004,Credit,Non-Letter Grade,Pass,Directed Group Stud
16,25670,,25670,,25670,Erica Rosenblum,,"Env Sci, Policy, & Mgmt",198BC,005,Credit,Non-Letter Grade,Pass,Directed Group Stud
7,25671,,25671,,25671,Erica Rosenblum,,"Env Sci, Policy, & Mgmt",198BC,006,Credit,Non-Letter Grade,Pass,Directed Group Stud
1,25671,,25671,,25671,Erica Rosenblum,,"Env Sci, Policy, & Mgmt",198BC,006,No Credit,Non-Letter Grade,Not Pass,Directed Group Stud
3,24966,,24966,,24966,Rodrigo Almeida,,"Env Sci, Policy, & Mgmt",199,002,Credit,Non-Letter Grade,Pass,Superv Indep Study
3,24967,,24967,,24967,Lynn Huntsinger; Miguel Altieri,,"Env Sci, Policy, & Mgmt",199,003,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,24969,,24969,,24969,Dennis Baldocchi,,"Env Sci, Policy, & Mgmt",199,005,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,24977,,24977,,24977,Justin Brashares,,"Env Sci, Policy, & Mgmt",199,013,Credit,Non-Letter Grade,Pass,Superv Indep Study
4,24979,,24979,,24979,Stephanie Carlson,,"Env Sci, Policy, & Mgmt",199,015,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,24981,,24981,,24981,Nina Pak,,"Env Sci, Policy, & Mgmt",199,017,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,24984,,24984,,24984,Richard Dodd,,"Env Sci, Policy, & Mgmt",199,020,Credit,Non-Letter Grade,Pass,Superv Indep Study
4,24985,,24985,,24985,Damian Elias,,"Env Sci, Policy, & Mgmt",199,021,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,24990,,24990,,24990,Gordon Frankie,,"Env Sci, Policy, & Mgmt",199,026,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,24992,,24992,,24992,Matteo Garbelotto,,"Env Sci, Policy, & Mgmt",199,028,Credit,Non-Letter Grade,Pass,Superv Indep Study
9,24994,,24994,,24994,Rosemary Gillespie,,"Env Sci, Policy, & Mgmt",199,030,Credit,Non-Letter Grade,Pass,Superv Indep Study
3,24999,,24999,,24999,Lynn Huntsinger,,"Env Sci, Policy, & Mgmt",199,035,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,25001,,25001,,25001,Alastair Iles,,"Env Sci, Policy, & Mgmt",199,037,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,25002,,25002,,25002,Nina Kelly,,"Env Sci, Policy, & Mgmt",199,038,Credit,Non-Letter Grade,Pass,Superv Indep Study
6,25006,,25006,,25006,Ian Wang,,"Env Sci, Policy, & Mgmt",199,042,Credit,Non-Letter Grade,Pass,Superv Indep Study
3,25008,,25008,,25008,Carolyn Merchant,,"Env Sci, Policy, & Mgmt",199,044,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,25008,,25008,,25008,Carolyn Merchant,,"Env Sci, Policy, & Mgmt",199,044,No Credit,Non-Letter Grade,Not Pass,Superv Indep Study
1,25013,,25013,,25013,Matthew Traxler,,"Env Sci, Policy, & Mgmt",199,049,Credit,Non-Letter Grade,Pass,Superv Indep Study
11,25015,,25015,,25015,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",199,051,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,25018,,25018,,25018,Nancy Peluso,,"Env Sci, Policy, & Mgmt",199,054,Credit,Non-Letter Grade,Pass,Superv Indep Study
5,25019,,25019,,25019,Matthew Potts,,"Env Sci, Policy, & Mgmt",199,055,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,25021,,25021,,25021,George Roderick,,"Env Sci, Policy, & Mgmt",199,057,Credit,Non-Letter Grade,Pass,Superv Indep Study
3,25025,,25025,,25025,Scott Stephens,,"Env Sci, Policy, & Mgmt",199,061,Credit,Non-Letter Grade,Pass,Superv Indep Study
5,25026,,25026,,25026,Paolo D'Odorico,,"Env Sci, Policy, & Mgmt",199,063,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,25028,,25028,,25028,Mark Tanouye,,"Env Sci, Policy, & Mgmt",199,065,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,25029,,25029,,25029,Neil Tsutsui,,"Env Sci, Policy, & Mgmt",199,066,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,25035,,25035,,25035,Nicholas Mills,,"Env Sci, Policy, & Mgmt",199,072,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,25036,,25036,,25036,Erica Rosenblum,,"Env Sci, Policy, & Mgmt",199,073,Credit,Non-Letter Grade,Pass,Superv Indep Study
6,25039,,25039,,25039,Patina Mendez,,"Env Sci, Policy, & Mgmt",199,076,Credit,Non-Letter Grade,Pass,Superv Indep Study
4,25040,,25040,,25040,Van Butsic,,"Env Sci, Policy, & Mgmt",199,077,Credit,Non-Letter Grade,Pass,Superv Indep Study
12,25044,,25044,,25044,Jonas Meckling,,"Env Sci, Policy, & Mgmt",199,081,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,25047,,25047,,25047,Timothy Bowles,,"Env Sci, Policy, & Mgmt",199,085,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,26582,,26582,,26582,Neil Tsutsui,,"Env Sci, Policy, & Mgmt",199,097,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,26586,,26586,,26586,Kenneth Worthy,,"Env Sci, Policy, & Mgmt",199,201,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,26588,,26588,,26588,Timothy Bowles,,"Env Sci, Policy, & Mgmt",199,203,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,26592,,26592,,26592,Peggy Lemaux,,"Env Sci, Policy, & Mgmt",199,205,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,26593,,26593,,26593,Patina Mendez,,"Env Sci, Policy, & Mgmt",199,206,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,26594,,26594,,26594,Van Butsic,,"Env Sci, Policy, & Mgmt",199,207,Credit,Non-Letter Grade,Pass,Superv Indep Study
10,26614,,26614,,26614,Albert Ruhi Vidal,,"Env Sci, Policy, & Mgmt",199,211,Credit,Non-Letter Grade,Pass,Superv Indep Study
4,33811,,33811,,33811,Timothy Bowles,,"Env Sci, Policy, & Mgmt",199,212,Credit,Non-Letter Grade,Pass,Superv Indep Study
4,33833,,33833,,33833,Ian Wang,,"Env Sci, Policy, & Mgmt",199,213,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,33845,,33845,,33845,Trevor Keenan,,"Env Sci, Policy, & Mgmt",199,214,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,33849,,33849,,33849,Albert Ruhi Vidal,,"Env Sci, Policy, & Mgmt",199,215,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,26183,,26183,,26183,Brent Mishler,,"Env Sci, Policy, & Mgmt",C200,001,A,Letter Grade,A+,Principles Of Phylo
1,26183,,26183,,26183,Brent Mishler,,"Env Sci, Policy, & Mgmt",C200,001,A,Letter Grade,A,Principles Of Phylo
18,26185,,26185,,26185,Damian Elias,,"Env Sci, Policy, & Mgmt",201A,001,A,Letter Grade,A,Research Approaches
4,26187,,26187,,26187,Damian Elias; Eileen Lacey; Roy Caldwell,,"Env Sci, Policy, & Mgmt",C204,001,A,Letter Grade,A,Behavior Review
1,30643,,30643,,30643,Perry de Valpine,,"Env Sci, Policy, & Mgmt",215,001,Credit,Non-Letter Grade,Pass,Hierach Stat Model
20,30643,,30643,,30643,Perry de Valpine,,"Env Sci, Policy, & Mgmt",215,001,Credit,Non-Letter Grade,Satisfactory,Hierach Stat Model
1,26189,,26189,,26189,Rachel Morello-Frosch,,"Env Sci, Policy, & Mgmt",C254,001,A,Letter Grade,A,Ethculthealth
4,32566,,32566,,32566,Louise Fortmann,,"Env Sci, Policy, & Mgmt",C255,001,A,Letter Grade,A+,Forest Sociology
11,25917,,25917,,25917,Dara O'Rourke,,"Env Sci, Policy, & Mgmt",260,001,A,Letter Grade,A,Gov Of Global Prod
6,25917,,25917,,25917,Dara O'Rourke,,"Env Sci, Policy, & Mgmt",260,001,A,Letter Grade,A-,Gov Of Global Prod
2,25917,,25917,,25917,Dara O'Rourke,,"Env Sci, Policy, & Mgmt",260,001,Credit,Non-Letter Grade,Satisfactory,Gov Of Global Prod
16,32090,,32090,,32090,Scott Stephens,,"Env Sci, Policy, & Mgmt",265,001,A,Letter Grade,A,Fire Ecology Sem
1,32090,,32090,,32090,Scott Stephens,,"Env Sci, Policy, & Mgmt",265,001,Credit,Non-Letter Grade,Pass,Fire Ecology Sem
4,32090,,32090,,32090,Scott Stephens,,"Env Sci, Policy, & Mgmt",265,001,Credit,Non-Letter Grade,Satisfactory,Fire Ecology Sem
6,26373,,26373,,26373,James Bartolome,,"Env Sci, Policy, & Mgmt",268,001,A,Letter Grade,A,Range Ecology
15,33344,,33344,,33344,Justin Brashares,,"Env Sci, Policy, & Mgmt",281,001,A,Letter Grade,A,Wildlife Mgmt Sem
3,33344,,33344,,33344,Justin Brashares,,"Env Sci, Policy, & Mgmt",281,001,Credit,Non-Letter Grade,Satisfactory,Wildlife Mgmt Sem
20,26429,,26429,,26429,Carl Boettiger,,"Env Sci, Policy, & Mgmt",288,001,A,Letter Grade,A,Reprod And Coll Dat
4,25635,,25635,,25635,Claudia Carr,,"Env Sci, Policy, & Mgmt",290,002,A,Letter Grade,A,Special Topics Espm
1,25635,,25635,,25635,Claudia Carr,,"Env Sci, Policy, & Mgmt",290,002,Credit,Non-Letter Grade,Pass,Special Topics Espm
5,25636,,25636,,25636,Neil Tsutsui,,"Env Sci, Policy, & Mgmt",290,003,A,Letter Grade,A+,Special Topics Espm
1,25636,,25636,,25636,Neil Tsutsui,,"Env Sci, Policy, & Mgmt",290,003,Credit,Non-Letter Grade,Satisfactory,Special Topics Espm
3,25637,,25637,,25637,Michael Mascarenhas,,"Env Sci, Policy, & Mgmt",290,004,A,Letter Grade,A,Special Topics Espm
2,25637,,25637,,25637,Michael Mascarenhas,,"Env Sci, Policy, & Mgmt",290,004,Credit,Non-Letter Grade,Satisfactory,Special Topics Espm
5,25638,,25638,,25638,Ian Wang,,"Env Sci, Policy, & Mgmt",290,005,Credit,Non-Letter Grade,Satisfactory,Special Topics Espm
10,25639,,25639,,25639,Whendee Silver,,"Env Sci, Policy, & Mgmt",290,007,A,Letter Grade,A,Special Topics Espm
3,25639,,25639,,25639,Whendee Silver,,"Env Sci, Policy, & Mgmt",290,007,Credit,Non-Letter Grade,Satisfactory,Special Topics Espm
1,25619,,25619,,25619,Nancy Peluso,,"Env Sci, Policy, & Mgmt",298,003,A,Letter Grade,A,Direct Group Study
4,25051,,25051,,25051,Van Butsic,,"Env Sci, Policy, & Mgmt",299,001,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,25052,,25052,,25052,Rodrigo Almeida,,"Env Sci, Policy, & Mgmt",299,002,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,25053,,25053,,25053,Miguel Altieri,,"Env Sci, Policy, & Mgmt",299,003,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,25054,,25054,,25054,Ronald Amundson,,"Env Sci, Policy, & Mgmt",299,004,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,25055,,25055,,25055,Dennis Baldocchi,,"Env Sci, Policy, & Mgmt",299,005,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,25056,,25056,,25056,Jill Banfield,,"Env Sci, Policy, & Mgmt",299,006,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,25058,,25058,,25058,James Bartolome,,"Env Sci, Policy, & Mgmt",299,008,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,25059,,25059,,25059,John Battles,,"Env Sci, Policy, & Mgmt",299,009,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,25060,,25060,,25060,Steven Beissinger,,"Env Sci, Policy, & Mgmt",299,010,Credit,Non-Letter Grade,Satisfactory,Individual Research
2,25061,,25061,,25061,Gregory Biging,,"Env Sci, Policy, & Mgmt",299,011,Credit,Non-Letter Grade,Satisfactory,Individual Research
5,25062,,25062,,25062,Justin Brashares,,"Env Sci, Policy, & Mgmt",299,012,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,25063,,25063,,25063,Thomas Bruns,,"Env Sci, Policy, & Mgmt",299,013,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,25064,,25064,,25064,Kathryn De Master,,"Env Sci, Policy, & Mgmt",299,014,Credit,Non-Letter Grade,Satisfactory,Individual Research
3,25065,,25065,,25065,Stephanie Carlson,,"Env Sci, Policy, & Mgmt",299,015,Credit,Non-Letter Grade,Satisfactory,Individual Research
1,25066,,25066,,25066,Claudia Carr,,"Env Sci, Policy, & Mgmt",299,016,Credit,Non-Letter Grade,Satisfactory,Individual Research
